event_name,date,start_time,end_time,club_name,entry_name,entry_price,full_date,place,dress_code,address,lat,lon
LUNES TEATRO BARCELO,18-03-2024,00:00,06:00,Teatro Barceló,4TH RELEASE,20€,Lun. 18 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
LUNES TEATRO BARCELO,18-03-2024,00:00,06:00,Teatro Barceló,GRATIS HASTA LA 00:30H. DESPUÉS 1x20€ O 2x30€,Gratis,Lun. 18 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MONDAYS at Tiffany´s The Club,18-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 1€ ANTES DE LA 1:30H,1€,Lun. 18 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
MONDAYS at Tiffany´s The Club,18-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 2x12€,12€,Lun. 18 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
MONDAYS at Tiffany´s The Club,18-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 3x15€,15€,Lun. 18 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
OH MY CLUB PATT,18-03-2024,00:00,05:30,Oh My Club,2 consumiciones x 20€*,20€,Lun. 18 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
OH MY CLUB PATT,18-03-2024,00:00,05:30,Oh My Club,ENTRADA LISTA VIP,20€,Lun. 18 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
JUNGLA,19-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,10€,Mar. 19 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
JUNGLA,19-03-2024,22:00,05:00,La Reserva,LISTA GRATIS,Gratis,Mar. 19 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
TUESDAY MARIETA x 511,19-03-2024,22:00,02:00,511 EVENTS,TICKETS,12€,Mar. 19 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
TUESDAY MARIETA x 511,19-03-2024,22:00,02:00,511 EVENTS,GUEST LIST,Gratis,Mar. 19 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
OH MY CLUB LADIES NIGHT,19-03-2024,00:00,05:30,Oh My Club,2 consumiciones x 20€*,20€,Mar. 19 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
OH MY CLUB LADIES NIGHT,19-03-2024,00:00,05:30,Oh My Club,ENTRADA LISTA VIP,20€,Mar. 19 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
MAD TUESDAYS,19-03-2024,00:00,05:30,OPIUM Madrid,General Admission,20€,Mar. 19 Marzo 2024,Opium Madrid,Arreglado,"Calle de José Abascal, 56, 28003 Madrid (Madrid), España",40.43792,-3.69212
Martes Fitz,19-03-2024,00:00,06:00,Fitz Club,2x20€ hasta la 1:30,20€,Mar. 19 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Martes Fitz,19-03-2024,00:00,06:00,Fitz Club,2X30€,30€,Mar. 19 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Martes Fitz,19-03-2024,00:00,06:00,Fitz Club,GRATIS,,Mar. 19 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Martes Fitz,19-03-2024,00:00,06:00,Fitz Club,Taquilla,20€,Mar. 19 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
TUESDAYS SLVJ x 511,19-03-2024,01:00,05:30,511 EVENTS,Special Offer 2x20€,20€,Mar. 19 Marzo 2024,SLVJ,Casual,"C. de Velázquez, 62, 28001 Madrid, España",40.4281142,-3.6835392
TUESDAYS SLVJ x 511,19-03-2024,01:00,05:30,511 EVENTS,GUESTLIST,Gratis,Mar. 19 Marzo 2024,SLVJ,Casual,"C. de Velázquez, 62, 28001 Madrid, España",40.4281142,-3.6835392
WEDNESDAY MARIETA x 511,20-03-2024,22:00,02:00,511 EVENTS,TICKETS,12€,Mié. 20 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
WEDNESDAY MARIETA x 511,20-03-2024,22:00,02:00,511 EVENTS,GUEST LIST,Gratis,Mié. 20 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
WEDNESDAY MARIETA x 511,20-03-2024,22:00,02:00,511 EVENTS,Gues List lista gratis hasta las 11 pm,Gratis,Mié. 20 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
Miércoles TOY ROOM,20-03-2024,22:00,05:30,Toy Room Madrid,Entrada 1x10€ hasta las 1am,10€,Mié. 20 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Miércoles TOY ROOM,20-03-2024,22:00,05:30,Toy Room Madrid,Entrada 2x15€ hasta la 1:00 AM,15€,Mié. 20 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Miércoles TOY ROOM,20-03-2024,22:00,05:30,Toy Room Madrid,Guest list hasta la 1:00 am,Gratis,Mié. 20 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
TENTACIÓN,20-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,10€,Mié. 20 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
TENTACIÓN,20-03-2024,22:00,05:00,La Reserva,LISTA GRATIS,Gratis,Mié. 20 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
MANHATTAN BONDED CLUB,20-03-2024,23:00,05:00,BONDED CLUB,Lista gratis,Gratis,Mié. 20 Marzo 2024,BONDED CLUB,Casual,"C. de Miguel Ángel, 9, 28010 Madrid, España",40.4348556,-3.6914767
MIÉRCOLES,20-03-2024,23:45,06:00,Nazca Club,MIERCOLES,15€,Mié. 20 Marzo 2024,Nazca Club,Casual,"C. de Orense, 24, 28020 Madrid, España",40.4515037,-3.6943962
VERBENA,20-03-2024,00:00,05:30,OPIUM Madrid,General Admission,20€,Mié. 20 Marzo 2024,Opium Madrid,Arreglado,"Calle de José Abascal, 56, 28003 Madrid (Madrid), España",40.43792,-3.69212
OH MY CLUB MENTIROSA,20-03-2024,00:00,05:30,Oh My Club,2 consumiciones x 20€*,20€,Mié. 20 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
OH MY CLUB MENTIROSA,20-03-2024,00:00,05:30,Oh My Club,ENTRADA LISTA VIP,20€,Mié. 20 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
Miercoles VANDIDO,20-03-2024,00:00,06:00,VANDIDO,Entrada anticipada | 2 copas,20€,Mié. 20 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
Miercoles VANDIDO,20-03-2024,00:00,06:00,VANDIDO,gratis,Gratis,Mié. 20 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
Miercoles VANDIDO,20-03-2024,00:00,06:00,VANDIDO,1 x 20€,20€,Mié. 20 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
Miércoles Fitz,20-03-2024,00:00,06:00,Fitz Club,FAST PASS CHICAS,15€,Mié. 20 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Miércoles Fitz,20-03-2024,00:00,06:00,Fitz Club,PROMO 1x15€,15€,Mié. 20 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Miércoles Fitz,20-03-2024,00:00,06:00,Fitz Club,Fast Pass chicos,20€,Mié. 20 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Miércoles Fitz,20-03-2024,00:00,06:00,Fitz Club,Acceso Libre hasta la 1:00,Gratis,Mié. 20 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
MIÉRCOLES TEATRO BARCELO,20-03-2024,00:00,05:30,Teatro Barceló,1ST RELEASE,10€,Mié. 20 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MIÉRCOLES TEATRO BARCELO,20-03-2024,00:00,05:30,Teatro Barceló,2ND RELEASE,15€,Mié. 20 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MIÉRCOLES TEATRO BARCELO,20-03-2024,00:00,05:30,Teatro Barceló,3RD RELEASE,15€,Mié. 20 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MIÉRCOLES TEATRO BARCELO,20-03-2024,00:00,05:30,Teatro Barceló,2 x 20,20€,Mié. 20 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MIÉRCOLES TEATRO BARCELO,20-03-2024,00:00,05:30,Teatro Barceló,Lista gratis hasta la 00:30H,Gratis,Mié. 20 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
AFTERWORK BONDED CLUB,21-03-2024,20:00,01:00,BONDED CLUB,ANTICIPADA | 1 COPA,15€,Jue. 21 Marzo 2024,BONDED CLUB,Casual,"C. de Miguel Ángel, 9, 28010 Madrid, España",40.4348556,-3.6914767
AFTERWORK BONDED CLUB,21-03-2024,20:00,01:00,BONDED CLUB,Afterwork - Lista gratis hasta 22:00,Gratis,Jue. 21 Marzo 2024,BONDED CLUB,Casual,"C. de Miguel Ángel, 9, 28010 Madrid, España",40.4348556,-3.6914767
MALEDETTA PRIMAVERA PERRACHICA x 511,21-03-2024,22:00,02:00,511 EVENTS,TICKET,12€,Jue. 21 Marzo 2024,Perrachica,Casual,"C. de Eloy Gonzalo, 10, 28010 Madrid, España",40.4336358,-3.7029795
MALEDETTA PRIMAVERA PERRACHICA x 511,21-03-2024,22:00,02:00,511 EVENTS,511 GUEST LIST,Gratis,Jue. 21 Marzo 2024,Perrachica,Casual,"C. de Eloy Gonzalo, 10, 28010 Madrid, España",40.4336358,-3.7029795
GOLDEN HOUR,21-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,10€,Jue. 21 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
GOLDEN HOUR,21-03-2024,22:00,05:00,La Reserva,LISTA GRATIS,Gratis,Jue. 21 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
BZZN club at Toy Room,21-03-2024,23:45,05:30,Toy Room Madrid,TOY PASS,20€,Jue. 21 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
BZZN club at Toy Room,21-03-2024,23:45,05:30,Toy Room Madrid,GUESTLIST,Gratis,Jue. 21 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
JUEVES - ICE,21-03-2024,23:45,06:00,Nazca Club,Entrada General,15€,Jue. 21 Marzo 2024,Nazca Club,Casual,"C. de Orense, 24, 28020 Madrid, España",40.4515037,-3.6943962
PANDA JUEVES - BAMBOO,21-03-2024,00:00,06:00,PANDA CLUB,1 x 15€,15€,Jue. 21 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA JUEVES - BAMBOO,21-03-2024,00:00,06:00,PANDA CLUB,CONCIERTO,15€,Jue. 21 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA JUEVES - BAMBOO,21-03-2024,00:00,06:00,PANDA CLUB,2 x 20€,20€,Jue. 21 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA JUEVES - BAMBOO,21-03-2024,00:00,06:00,PANDA CLUB,GRATIS,Gratis,Jue. 21 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA JUEVES - BAMBOO,21-03-2024,00:00,06:00,PANDA CLUB,TAQUILLA,,Jue. 21 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
JUEVES TEATRO BARCELO,21-03-2024,00:00,05:30,Teatro Barceló,BARRA LIBRE GRATIS,0€,Jue. 21 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
JUEVES TEATRO BARCELO,21-03-2024,00:00,05:30,Teatro Barceló,ACCESO RAPIDO,15€,Jue. 21 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
JUEVES TEATRO BARCELO,21-03-2024,00:00,05:30,Teatro Barceló,ACCESO RÁPIDO,20€,Jue. 21 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
JUEVES TEATRO BARCELO,21-03-2024,00:00,05:30,Teatro Barceló,LISTA GRATIS HASTA LAS 01H. O HASTA COMPLETAR CUPO. DESPUÉS 1X20€ O 2x30€,Gratis,Jue. 21 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
JUEVES TEATRO BARCELO,21-03-2024,00:00,05:30,Teatro Barceló,LISTA GRATIS HASTA LAS 01H. O HASTA COMPLETAR CUPO. DESPUÉS 1x20 O 2x30,Gratis,Jue. 21 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
DRISS,21-03-2024,00:00,05:30,GREY,1 x 15€,15€,Jue. 21 Marzo 2024,GREY,Casual,"C. de Ríos Rosas, 26, Chamberí, 28003 Madrid, España",40.4416927,-3.7005489
DRISS,21-03-2024,00:00,05:30,GREY,2 x 20€,20€,Jue. 21 Marzo 2024,GREY,Casual,"C. de Ríos Rosas, 26, Chamberí, 28003 Madrid, España",40.4416927,-3.7005489
DRISS,21-03-2024,00:00,05:30,GREY,2 x 25€,25€,Jue. 21 Marzo 2024,GREY,Casual,"C. de Ríos Rosas, 26, Chamberí, 28003 Madrid, España",40.4416927,-3.7005489
Atta,21-03-2024,00:00,05:30,Atta Madrid,ENTRADA 15€ (2 copas antes de las 00:30),15€,Jue. 21 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,21-03-2024,00:00,05:30,Atta Madrid,Entrada 15€ (dos copas antes de las 00:30),15€,Jue. 21 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,21-03-2024,00:00,05:30,Atta Madrid,ENTRADA 20€ (dos copas antes de la 1:30),20€,Jue. 21 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,21-03-2024,00:00,05:30,Atta Madrid,ENTRADA 20€ (dos copas antes de la 1:30),20€,Jue. 21 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,21-03-2024,00:00,05:30,Atta Madrid,ENTRADA 25€ (dos copas toda la noche ),25€,Jue. 21 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,21-03-2024,00:00,05:30,Atta Madrid,Lista chicas gratis (antes de la 1:30),Gratis,Jue. 21 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Atta,21-03-2024,00:00,05:30,Atta Madrid,Lista chicos gratis (antes de las 00:30),Gratis,Jue. 21 Marzo 2024,Atta Club,Arreglado,"Calle de Génova, 28, 28004 Madrid, España",40.425436,-3.6910622
Jueves Commodoro,21-03-2024,00:00,06:00,Bardot,1 TANDA 2x20€,20€,Jue. 21 Marzo 2024,Bardot,Arreglado,"Calle de Joaquín Costa, 29, 28002 Madrid (Madrid), España",40.44613,-3.68599
Jueves Commodoro,21-03-2024,00:00,06:00,Bardot,2 TANDA 2x25€,25€,Jue. 21 Marzo 2024,Bardot,Arreglado,"Calle de Joaquín Costa, 29, 28002 Madrid (Madrid), España",40.44613,-3.68599
Jueves Commodoro,21-03-2024,00:00,06:00,Bardot,QRS CHICAS GRATIS,Gratis,Jue. 21 Marzo 2024,Bardot,Arreglado,"Calle de Joaquín Costa, 29, 28002 Madrid (Madrid), España",40.44613,-3.68599
THURSDAY at Tiffany´s The Club,21-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 1€ ANTES DE LA 1:30H,1€,Jue. 21 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
THURSDAY at Tiffany´s The Club,21-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 2x12€,12€,Jue. 21 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
THURSDAY at Tiffany´s The Club,21-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 3x15€,15€,Jue. 21 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
TREMENDO MAMONEO,21-03-2024,00:00,05:00,Copérnico The Club,Entrada anticipada,15€,Jue. 21 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
TREMENDO MAMONEO,21-03-2024,00:00,05:00,Copérnico The Club,Entrada con 2 consumiciones,20€,Jue. 21 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
FITZ x GUAYNAA,21-03-2024,00:00,06:00,Fitz Club,2x20€,20€,Jue. 21 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
FITZ x GUAYNAA,21-03-2024,00:00,06:00,Fitz Club,2X30€,30€,Jue. 21 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
FITZ x GUAYNAA,21-03-2024,00:00,06:00,Fitz Club,Lista gratis,,Jue. 21 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
FITZ x GUAYNAA,21-03-2024,00:00,06:00,Fitz Club,TAQUILLA,20€,Jue. 21 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
OH MY CLUB MONARCHIE,21-03-2024,00:00,06:00,Oh My Club,2 consumiciones x 20€*,20€,Jue. 21 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
JUEVES MON METE TU BOTELLA,21-03-2024,00:00,06:00,Sala MON,ENTRADA CON 2 COPAS,15€,Jue. 21 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
JUEVES MON METE TU BOTELLA,21-03-2024,00:00,06:00,Sala MON,ENTRADA METE TU BOTELLA,15€,Jue. 21 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
JUEVES MON METE TU BOTELLA,21-03-2024,00:00,06:00,Sala MON,ENTRADA CON 2 COPAS 20€,20€,Jue. 21 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
EXXCLUSIVE ROOM,21-03-2024,00:00,05:30,OPIUM Madrid,General Admission,20€,Jue. 21 Marzo 2024,Opium Madrid,Arreglado,"Calle de José Abascal, 56, 28003 Madrid (Madrid), España",40.43792,-3.69212
Jueves VANDIDO,21-03-2024,00:00,06:00,VANDIDO,1 x 20€,20€,Jue. 21 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
Jueves VANDIDO,21-03-2024,00:00,06:00,VANDIDO,Lista,,Jue. 21 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
GOSSIPOLY FEST by GOSSIP,21-03-2024,00:00,06:00,Gossip Party,ENTRADA 1 COPA,15€,Jue. 21 Marzo 2024,Lab theCLUB,Arreglado,"Estación de Chamartín Planta Ático, 28036 Madrid, España",40.4713837,-3.6823609
GOSSIPOLY FEST by GOSSIP,21-03-2024,00:00,06:00,Gossip Party,ENTRADA 2 COPAS,20€,Jue. 21 Marzo 2024,Lab theCLUB,Arreglado,"Estación de Chamartín Planta Ático, 28036 Madrid, España",40.4713837,-3.6823609
GOSSIPOLY FEST by GOSSIP,21-03-2024,00:00,06:00,Gossip Party,ENTRADA 2 COPAS,25€,Jue. 21 Marzo 2024,Lab theCLUB,Arreglado,"Estación de Chamartín Planta Ático, 28036 Madrid, España",40.4713837,-3.6823609
JALEITO BY BONDED CLUB,22-03-2024,20:00,00:00,BONDED CLUB,Lista Gratis,Gratis,Vie. 22 Marzo 2024,BONDED CLUB,Casual,"C. de Miguel Ángel, 9, 28010 Madrid, España",40.4348556,-3.6914767
LUK event,22-03-2024,21:00,00:30,BAO BAO,LUK BEER,10€,Vie. 22 Marzo 2024,BaoBao,Casual,"Calle de Guzmán el Bueno, 98, 28003 Madrid (Madrid), España",40.44155,-3.71239
LUK event,22-03-2024,21:00,00:30,BAO BAO,LUK BEER,12€,Vie. 22 Marzo 2024,BaoBao,Casual,"Calle de Guzmán el Bueno, 98, 28003 Madrid (Madrid), España",40.44155,-3.71239
LUK event,22-03-2024,21:00,00:30,BAO BAO,LUK BEER+COPA,15€,Vie. 22 Marzo 2024,BaoBao,Casual,"Calle de Guzmán el Bueno, 98, 28003 Madrid (Madrid), España",40.44155,-3.71239
LA TRIBU,22-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,12€,Vie. 22 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
LA TRIBU,22-03-2024,22:00,05:00,La Reserva,ENTRADA PLATINUM,20€,Vie. 22 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
MARVEL MADRID - ENTRADAS VIERNES,22-03-2024,23:30,06:00,DISCOTECA MARVEL,Entrada + 2 copas Viernes,16€,Vie. 22 Marzo 2024,MARVEL MADRID,Casual,"C. de Joaquín Costa, 27, 28002 Madrid, España",40.446191,-3.6865742
MARVEL MADRID - ENTRADAS VIERNES,22-03-2024,23:30,06:00,DISCOTECA MARVEL,Listas Viernes - Discoteca Marvel Madrid,Gratis,Vie. 22 Marzo 2024,MARVEL MADRID,Casual,"C. de Joaquín Costa, 27, 28002 Madrid, España",40.446191,-3.6865742
VIERNES+18🐘,22-03-2024,23:45,06:00,KUMARAH,Entrada 1 consumición,12€,Vie. 22 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
VIERNES+18🐘,22-03-2024,23:45,06:00,KUMARAH,Promo 2x15€🚨🚨‼️,15€,Vie. 22 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
VIERNES+18🐘,22-03-2024,23:45,06:00,KUMARAH,Entrada 2 consumiciones,18€,Vie. 22 Marzo 2024,Kumarah ,Arreglado,"Calle Sofía, 3, 28232 Las Rozas de Madrid (Madrid), España",40.49968,-3.89308
VIERNES,22-03-2024,23:45,06:00,Nazca Club,Entrada + 2 copas Viernes,16€,Vie. 22 Marzo 2024,MARVEL MADRID,Casual,"C. de Joaquín Costa, 27, 28002 Madrid, España",40.446191,-3.6865742
VIERNES,22-03-2024,23:45,06:00,Nazca Club,Listas Viernes - Discoteca Marvel Madrid,Gratis,Vie. 22 Marzo 2024,MARVEL MADRID,Casual,"C. de Joaquín Costa, 27, 28002 Madrid, España",40.446191,-3.6865742
VIERNES TEATRO BARCELO,22-03-2024,00:00,06:00,Teatro Barceló,ACCESO RÁPIDO,35€,Vie. 22 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
VIERNES TEATRO BARCELO,22-03-2024,00:00,06:00,Teatro Barceló,Gratis hasta la 01H o completar cupo. DESPUÉS 1x25€ O 2x35€,Gratis,Vie. 22 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
VIERNES TEATRO BARCELO,22-03-2024,00:00,06:00,Teatro Barceló,ENTRADA PRIORITARIA Precio 15€ 1 copa o 2 copas 30€ desde las 00:00 hasta la 01:00 AM,,Vie. 22 Marzo 2024,Teatro Barcelo,Media etiqueta,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
FRIDAY in the future,22-03-2024,00:00,06:00,Jowke Club,Fast Pass 2x25,25€,Vie. 22 Marzo 2024,Jowke Club,Casual,"Avenida de San Martín de Valdeiglesias, 22, 28922 Alcorcón (Madrid), España",40.35748,-3.83485
Viernes VANDIDO,22-03-2024,00:00,06:00,VANDIDO,Lista,,Vie. 22 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
CHANGO,22-03-2024,00:00,06:00,Goose Group,18€ 2 copas hasta la 12:30,18€,Vie. 22 Marzo 2024,Goose,Casual,"Calle de Covarrubias, 42, 28010 Madrid (Madrid), España",40.43159,-3.69814
CHANGO,22-03-2024,00:00,06:00,Goose Group,20€ 2 copas hasta la 1,20€,Vie. 22 Marzo 2024,Goose,Casual,"Calle de Covarrubias, 42, 28010 Madrid (Madrid), España",40.43159,-3.69814
